Week,Line,Location,Incident,Min Delay,Min Gap,Vehicle,has_delay,Year,Month,Day_of_Month,Hour,Minute,Bound_B,Bound_E,Bound_N,Bound_S,Bound_W
35,0.15548057632682838,0.004780805,3,0,0,4472,0,2024,8,31,17,15,0,0,0,0,1
35,0.064380813,0.006675086,2,350,360,4563,1,2024,8,31,17,19,0,0,0,0,1
35,0.080977567,9.020386072523904e-05,8,10,18,4533,0,2024,8,31,17,27,0,0,0,0,1
35,0.031825643,0.006224066,8,10,20,4509,0,2024,8,31,17,43,0,0,0,0,1
35,0.10404887835126755,0.000721631,8,10,20,4406,0,2024,8,31,18,4,0,1,0,0,0
35,0.10404887835126755,0.000721631,8,10,20,4406,0,2024,8,31,18,4,0,1,0,0,0
35,0.10404887835126755,0.000721631,8,10,20,4594,0,2024,8,31,18,15,0,0,0,0,1
35,0.1118913,0.002976727,7,4,8,3743,0,2024,8,31,18,18,0,0,0,1,0
35,0.035290899,0.007216309,8,10,20,4526,0,2024,8,31,18,38,0,0,0,1,0
35,0.10404887835126755,0.001984485,8,10,20,4598,0,2024,8,31,18,45,0,0,1,0,0
35,0.12666423490789713,0.004780805,8,10,20,4577,0,2024,8,31,18,48,0,1,0,0,0
35,0.035290899,0.002615912,8,10,20,4585,0,2024,8,31,18,49,0,0,0,1,0
35,0.12666423490789713,0.002074689,8,10,20,4573,0,2024,8,31,20,48,0,1,0,0,0
35,0.20390297282509576,0.004961212,8,10,20,4442,0,2024,8,31,20,55,0,0,0,0,1
35,0.20390297282509576,0.003427747,3,10,20,4562,0,2024,8,31,21,17,0,1,0,0,0
35,0.20390297282509576,0.001713873,1,98,108,4531,1,2024,8,31,21,42,0,0,0,0,1
35,0.064380813,0.003427747,5,4,14,4563,0,2024,8,31,21,45,0,0,0,0,1
35,0.20390297282509576,0.001533466,8,10,20,4460,0,2024,8,31,22,13,0,1,0,0,0
35,0.12666423490789713,0.002525708,3,10,20,4461,0,2024,8,31,0,7,0,1,0,0,0
35,0.080977567,0.000270612,7,10,20,4514,0,2024,8,31,0,40,0,1,0,0,0
35,0.080977567,0.000270612,7,10,20,4514,0,2024,8,31,0,41,0,1,0,0,0
35,0.15548057632682838,0.000270612,7,10,20,4474,0,2024,8,31,0,52,0,0,0,0,1
35,0.15548057632682838,0.001443262,7,10,20,4494,0,2024,8,31,1,19,0,0,0,0,1
35,0.1118913,0.022911780624210717,7,5,10,7328,0,2024,8,31,1,23,0,0,0,1,0
35,0.047966441728980486,0.001262854,7,10,20,4543,0,2024,8,31,1,26,0,0,0,0,1
35,0.031825643,0.006494678,3,18,0,4565,1,2024,9,1,2,12,0,0,0,1,0
35,0.00282692,0.001533466,11,13,27,4407,0,2024,9,1,5,10,0,0,1,0,0
35,0.047966441728980486,0.001262854,8,12,0,0,0,2024,9,1,5,11,0,0,0,0,1
35,0.20390297282509576,9.020386072523904e-05,4,10,20,4416,0,2024,9,1,5,49,0,0,0,0,0
35,0.10404887835126755,0.00117265,7,10,20,4609,0,2024,9,1,5,53,0,0,0,0,1
35,0.000547146,0.000992242,11,9,19,4429,0,2024,9,1,7,38,0,0,0,0,1
35,0.12666423490789713,0.020566480245354502,0,10,20,4429,0,2024,9,1,8,3,0,1,0,0,0
35,0.20390297282509576,0.003788562,4,3,0,4584,0,2024,9,1,8,28,0,0,0,0,1
35,0.047966441728980486,0.003157135,11,9,18,4481,0,2024,9,1,9,14,0,1,0,0,0
35,0.15548057632682838,0.001984485,8,10,20,4428,0,2024,9,1,9,25,0,0,1,0,0
35,0.047966441728980486,0.001262854,0,10,20,4481,0,2024,9,1,9,42,0,0,0,0,1
35,0.080977567,0.000811835,8,8,16,4499,0,2024,9,1,10,49,0,1,0,0,0
35,0.15548057632682838,0.020566480245354502,8,10,20,4565,0,2024,9,1,11,31,0,0,0,0,1
35,0.064380813,0.003608154,8,10,20,4427,0,2024,9,1,12,19,0,1,0,0,0
35,0.047966441728980486,0.000811835,8,4,7,0,0,2024,9,1,12,49,0,0,0,0,1
35,0.15548057632682838,0.010102832401226773,8,20,40,4619,1,2024,9,1,13,47,0,0,0,0,1
35,0.10404887835126755,0.00117265,11,52,62,4561,1,2024,9,1,14,52,0,1,0,0,0
35,0.12666423490789713,0.005592639,4,0,0,0,0,2024,9,1,15,12,0,0,0,0,1
35,0.1118913,0.002164893,11,3,6,3026,0,2024,9,1,16,28,0,0,0,1,0
35,0.064380813,0.000451019,4,45,55,4483,1,2024,9,1,17,40,0,1,0,0,0
35,0.20390297282509576,0.001533466,12,7,14,8306,0,2024,9,1,18,2,0,1,0,0,0
35,0.12666423490789713,0.002706116,0,10,20,4515,0,2024,9,1,18,23,0,0,0,0,1
35,0.20390297282509576,0.012899152083709182,8,6,12,8154,0,2024,9,1,18,47,0,0,0,0,1
35,0.080977567,0.000721631,4,9,17,4540,0,2024,9,1,20,1,0,1,0,0,0
35,0.10404887835126755,0.002255097,2,18,28,4449,1,2024,9,1,20,15,0,1,0,0,0
35,0.10404887835126755,0.000811835,8,10,20,4573,0,2024,9,1,20,18,0,0,1,0,0
35,0.12666423490789713,9.020386072523904e-05,4,10,20,4566,0,2024,9,1,20,19,0,0,0,1,0
35,0.15548057632682838,0.000541223,11,0,0,4598,0,2024,9,1,21,2,0,0,1,0,0
35,0.12666423490789713,0.001082446,11,13,23,4455,0,2024,9,1,21,32,0,0,0,0,1
35,0.12666423490789713,0.001082446,2,10,20,4455,0,2024,9,1,21,41,0,0,0,0,1
35,0.080977567,0.000811835,4,9,19,4423,0,2024,9,1,22,25,0,0,0,0,1
35,0.1118913,0.001984485,4,0,0,0,0,2024,9,1,23,28,0,0,1,0,0
36,0.080977567,0.000180408,7,20,40,4431,1,2024,9,2,2,0,0,1,0,0,0
36,0.010760532555170527,0.006855493,4,10,30,4584,0,2024,9,2,2,31,0,1,0,0,0
36,0.15548057632682838,0.003247339,4,6,16,4528,0,2024,9,2,2,35,0,1,0,0,0
36,0.15548057632682838,0.010734259426303445,11,0,0,4591,0,2024,9,2,2,52,0,1,0,0,0
36,0.15548057632682838,9.020386072523904e-05,7,20,40,4621,1,2024,9,2,5,27,0,0,0,0,1
36,0.12666423490789713,0.003157135,8,15,30,4506,0,2024,9,2,5,36,0,1,0,0,0
36,0.10404887835126755,0.000631427,8,10,20,4446,0,2024,9,2,5,58,0,0,0,0,1
36,0.002462156,9.020386072523904e-05,4,0,0,0,0,2024,9,2,6,56,0,0,0,0,0
36,0.20390297282509576,0.002255097,4,0,0,0,0,2024,9,2,8,51,0,0,0,0,0
36,0.12666423490789713,0.000902039,3,19,29,4611,1,2024,9,2,11,11,0,1,0,0,0
36,0.064380813,0.000270612,4,0,0,0,0,2024,9,2,11,12,0,0,0,0,0
36,0.002644538,0.006224066,3,0,0,3438,0,2024,9,2,11,34,0,0,0,1,0
36,0.080977567,0.001623669,4,8,16,4572,0,2024,9,2,16,23,0,1,0,0,0
36,0.064380813,0.003608154,8,10,20,4549,0,2024,9,2,17,32,0,1,0,0,0
36,0.20390297282509576,0.002525708,11,17,27,4598,1,2024,9,2,17,48,0,0,0,0,1
36,0.080977567,0.003698358,4,10,19,4489,0,2024,9,2,19,35,0,1,0,0,0
36,0.080977567,0.001353058,4,7,16,4443,0,2024,9,2,19,36,0,0,0,0,1
36,0.080977567,0.002074689,4,10,19,4519,0,2024,9,2,19,58,0,1,0,0,0
36,0.031825643,0.000902039,4,0,0,0,0,2024,9,2,20,9,0,0,0,0,0
36,0.20390297282509576,0.003608154,8,10,20,4556,0,2024,9,2,21,18,0,0,0,0,1
36,0.080977567,0.001353058,4,14,24,4487,0,2024,9,2,21,19,0,1,0,0,0
36,0.20390297282509576,9.020386072523904e-05,5,8,17,8308,0,2024,9,2,21,36,0,1,0,0,0
36,0.20390297282509576,0.002976727,4,14,24,4458,0,2024,9,2,21,42,0,1,0,0,0
36,0.12666423490789713,0.000541223,8,54,64,4618,1,2024,9,2,22,33,0,1,0,0,0
36,0.064380813,0.004690601,4,10,20,4603,0,2024,9,2,22,36,0,0,0,0,0
36,0.064380813,0.000721631,11,12,22,4477,0,2024,9,2,23,25,0,1,0,0,0
36,0.20390297282509576,0.001713873,8,10,20,4598,0,2024,9,2,23,38,0,1,0,0,0
36,0.20390297282509576,0.001533466,0,10,20,8135,0,2024,9,2,23,48,0,1,0,0,0
36,0.035290899,0.002074689,3,10,20,4550,0,2024,9,2,0,25,0,0,0,1,0
36,0.047966441728980486,0.003698358,8,50,60,4472,1,2024,9,2,0,32,0,0,0,0,1
36,0.15548057632682838,0.002886524,8,10,20,4589,0,2024,9,2,0,51,0,0,0,0,1
36,0.064380813,9.020386072523904e-05,1,20,20,4587,1,2024,9,3,2,30,0,1,0,0,0
36,0.031825643,0.002886524,8,4,10,4539,0,2024,9,3,4,43,0,0,0,0,1
36,0.047966441728980486,0.000631427,8,10,20,1129,0,2024,9,3,6,45,0,0,0,0,0
36,0.047966441728980486,0.000360815,8,10,20,1329,0,2024,9,3,6,50,0,1,0,0,0
36,0.047966441728980486,0.010824463287028685,8,3,6,7270,0,2024,9,3,7,13,0,0,0,0,1
36,0.080977567,9.020386072523904e-05,4,13,21,4545,0,2024,9,3,7,32,0,1,0,0,0
36,0.047966441728980486,0.001533466,8,3,6,7331,0,2024,9,3,7,37,0,1,0,0,0
36,0.047966441728980486,0.010824463287028685,1,3,6,1342,0,2024,9,3,8,18,0,1,0,0,0
36,0.15548057632682838,9.020386072523904e-05,2,40,50,4413,1,2024,9,3,9,5,0,1,0,0,0
36,0.047966441728980486,0.000902039,3,0,0,1109,0,2024,9,3,9,32,0,0,0,1,0
36,0.064380813,0.008388959,2,16,20,4532,1,2024,9,3,9,42,0,0,0,0,1
36,0.1118913,0.005773047,7,3,7,7224,0,2024,9,3,9,55,0,0,1,0,0
36,0.20390297282509576,9.020386072523904e-05,4,0,0,4618,0,2024,9,3,10,5,0,1,0,0,0
36,0.080977567,0.000180408,7,7,15,4574,0,2024,9,3,12,56,0,0,0,0,1
36,0.080977567,0.005773047,7,15,23,4504,0,2024,9,3,13,26,0,0,0,1,0
36,0.080977567,0.008659571,4,0,0,4507,0,2024,9,3,15,5,0,0,0,0,1
36,0.1118913,0.003698358,8,2,5,8823,0,2024,9,3,15,7,0,0,1,0,0
36,0.10404887835126755,9.020386072523904e-05,8,10,20,4544,0,2024,9,3,16,22,0,0,1,0,0
36,0.12666423490789713,9.020386072523904e-05,7,10,20,4619,0,2024,9,3,16,33,0,0,1,0,0
36,0.10404887835126755,0.001984485,8,10,20,4429,0,2024,9,3,16,33,0,1,0,0,0
36,0.15548057632682838,9.020386072523904e-05,10,0,0,4402,0,2024,9,3,19,3,0,0,1,0,0
36,0.10404887835126755,0.000811835,4,14,24,4423,0,2024,9,3,20,21,0,1,0,0,0
36,0.12666423490789713,0.00279632,11,10,20,4488,0,2024,9,3,20,47,0,1,0,0,0
36,0.15548057632682838,0.007577124,0,10,20,4550,0,2024,9,3,23,17,0,0,0,0,1
36,0.10404887835126755,0.00117265,7,10,20,4437,0,2024,9,3,0,2,0,1,0,0,0
36,0.10404887835126755,0.000360815,2,20,39,4401,1,2024,9,3,0,20,0,0,0,0,1
36,0.064380813,0.001262854,7,30,60,4494,1,2024,9,4,5,44,0,1,0,0,0
36,0.1118913,0.001262854,8,5,10,0,0,2024,9,4,7,28,0,0,0,0,0
36,0.064380813,0.003157135,7,10,20,4477,0,2024,9,4,8,0,0,1,0,0,0
36,0.20390297282509576,9.020386072523904e-05,7,0,0,4572,0,2024,9,4,8,56,0,0,0,0,1
36,0.1118913,0.022911780624210717,7,3,7,8729,0,2024,9,4,9,30,0,0,0,1,0
36,0.047966441728980486,9.020386072523904e-05,7,0,0,1021,0,2024,9,4,9,56,0,0,0,0,1
36,0.1118913,0.005773047,7,4,7,8735,0,2024,9,4,10,20,0,0,1,0,0
36,0.12666423490789713,0.004780805,11,10,20,4575,0,2024,9,4,14,12,0,0,0,0,1
36,0.12666423490789713,0.022190149738408806,0,8,16,4452,0,2024,9,4,14,20,0,0,0,0,1
36,0.10404887835126755,0.000180408,11,0,0,4543,0,2024,9,4,15,49,0,0,0,0,1
36,0.1118913,0.003698358,7,3,6,8663,0,2024,9,4,16,21,0,0,0,1,0
36,0.15548057632682838,0.000270612,11,10,20,4474,0,2024,9,4,17,8,0,0,0,1,0
36,0.20390297282509576,0.002976727,1,5,10,8147,0,2024,9,4,17,40,0,1,0,0,0
36,0.15548057632682838,0.000811835,3,23,33,4559,1,2024,9,4,18,4,0,0,0,0,1
36,0.10404887835126755,0.000451019,2,250,260,4465,1,2024,9,4,19,48,0,0,0,0,0
36,0.20390297282509576,0.003788562,4,6,16,4551,0,2024,9,4,20,36,0,1,0,0,0
36,0.20390297282509576,0.00117265,4,6,16,4554,0,2024,9,4,20,44,0,0,0,1,0
36,0.15548057632682838,9.020386072523904e-05,2,14,24,4498,0,2024,9,4,20,45,0,0,0,0,1
36,0.20390297282509576,0.002706116,7,10,20,4595,0,2024,9,4,20,46,0,0,0,0,1
36,0.20390297282509576,0.000811835,4,19,19,4546,1,2024,9,4,21,19,0,0,0,0,1
36,0.064380813,0.001804077,10,0,0,4494,0,2024,9,4,22,57,0,0,0,0,1
36,0.047966441728980486,0.002164893,7,10,20,7219,0,2024,9,4,23,8,0,0,0,0,1
36,0.20390297282509576,0.001533466,0,10,20,4572,0,2024,9,4,0,36,0,0,0,0,1
36,9.119095385737735e-05,0.020566480245354502,0,10,20,4480,0,2024,9,4,1,53,0,0,0,0,1
36,0.12666423490789713,0.000180408,11,0,0,4448,0,2024,9,5,2,19,0,0,0,1,0
36,0.010760532555170527,9.020386072523904e-05,2,0,0,4539,0,2024,9,5,4,3,0,0,0,0,0
36,0.00282692,0.003517951,2,0,0,4507,0,2024,9,5,4,6,0,0,0,0,0
36,0.12666423490789713,0.002435504,8,15,30,4408,0,2024,9,5,4,46,0,0,1,0,0
36,0.15548057632682838,0.009832221,2,33,43,0,1,2024,9,5,7,0,0,0,0,0,0
36,0.047966441728980486,0.000270612,3,33,43,7224,1,2024,9,5,7,2,0,0,0,1,0
36,0.00665694,0.009832221,2,23,43,4609,1,2024,9,5,7,14,0,0,0,0,1
36,0.047966441728980486,0.022911780624210717,4,5,10,0,0,2024,9,5,7,57,0,0,0,0,0
36,0.20390297282509576,0.004059174,7,5,10,3347,0,2024,9,5,8,11,0,0,0,0,1
36,0.047966441728980486,0.003698358,0,3,6,8670,0,2024,9,5,8,21,0,0,1,0,0
36,0.20390297282509576,0.000631427,1,9,18,4602,0,2024,9,5,8,38,0,0,0,1,0
36,0.20390297282509576,0.00117265,4,0,0,4622,0,2024,9,5,9,9,0,1,0,0,0
36,0.1118913,0.002164893,4,10,0,0,0,2024,9,5,10,12,0,0,1,0,0
36,0.000182382,9.020386072523904e-05,8,0,0,4579,0,2024,9,5,11,12,0,0,0,0,0
36,0.1118913,0.003698358,4,0,0,0,0,2024,9,5,11,33,0,0,0,0,0
36,0.15548057632682838,0.005592639,11,0,0,4489,0,2024,9,5,12,11,0,1,0,0,0
36,0.047966441728980486,0.010824463287028685,7,3,6,8698,0,2024,9,5,13,1,0,1,0,0,0
36,0.035290899,0.009742017,4,11,21,4450,0,2024,9,5,13,11,0,0,0,0,0
36,0.035290899,0.007216309,7,10,20,4451,0,2024,9,5,13,15,0,0,0,1,0
36,0.20390297282509576,0.000631427,6,10,20,8329,0,2024,9,5,13,29,0,1,0,0,0
36,0.15548057632682838,0.009742017,4,8,16,4499,0,2024,9,5,13,36,0,0,1,0,0
36,0.1118913,0.022911780624210717,0,3,7,8820,0,2024,9,5,13,38,0,0,1,0,0
36,0.035290899,0.009742017,4,9,18,4451,0,2024,9,5,13,40,0,0,1,0,0
36,0.12666423490789713,0.005592639,8,10,20,4480,0,2024,9,5,13,45,0,1,0,0,0
36,0.1118913,0.000360815,7,4,8,8620,0,2024,9,5,13,49,0,0,1,0,0
36,0.064380813,0.000180408,0,10,20,4477,0,2024,9,5,13,53,0,0,0,0,1
36,0.20390297282509576,0.009742017,4,3,1,4559,0,2024,9,5,14,4,0,1,0,0,0
36,0.064380813,0.004329785,3,10,20,4532,0,2024,9,5,15,19,0,0,0,0,1
36,0.047966441728980486,0.000270612,4,0,0,7224,0,2024,9,5,15,22,0,0,0,1,0
36,0,9.020386072523904e-05,1,0,0,4609,0,2024,9,5,17,25,0,0,0,0,0
36,0.12666423490789713,0.003157135,7,10,20,4458,0,2024,9,5,19,55,0,1,0,0,0
36,0.20390297282509576,0.001533466,7,5,10,8349,0,2024,9,5,21,1,0,0,0,0,1
36,0.15548057632682838,0.005592639,11,10,20,4586,0,2024,9,5,21,28,0,0,0,0,1
36,0.10404887835126755,0.001353058,9,113,123,4551,1,2024,9,5,22,50,0,1,0,0,0
36,0.20390297282509576,0.000180408,11,22,32,4522,1,2024,9,5,23,34,0,0,0,0,1
36,0.035290899,0.002615912,5,10,20,4450,0,2024,9,5,0,13,0,1,0,0,0
36,0.15548057632682838,0.001623669,11,15,25,4505,0,2024,9,5,1,30,0,0,0,0,1
36,0.010760532555170527,0.006855493,2,381,401,4585,1,2024,9,5,1,43,0,0,0,0,1
36,0.010760532555170527,0.001353058,2,232,252,4622,1,2024,9,6,2,50,0,1,0,0,0
36,0.00282692,0.001353058,2,0,0,4606,0,2024,9,6,2,55,0,0,0,0,0
36,0.031825643,0.001984485,3,20,40,4593,1,2024,9,6,3,16,0,0,1,0,0
36,0.080977567,0.000811835,0,20,40,4462,1,2024,9,6,3,29,0,0,0,0,1
36,0.010760532555170527,9.020386072523904e-05,8,20,40,4457,1,2024,9,6,3,52,0,1,0,0,0
36,0.010760532555170527,9.020386072523904e-05,3,26,46,4585,1,2024,9,6,4,27,0,0,0,0,1
36,0.080977567,0.000180408,8,8,28,4499,0,2024,9,6,4,41,0,0,1,0,0
36,0.20390297282509576,0.000180408,12,4,8,8212,0,2024,9,6,5,52,0,0,0,0,1
36,0.1118913,0.022911780624210717,8,6,14,7289,0,2024,9,6,6,14,0,0,0,0,0
36,0.10404887835126755,0.005592639,4,25,35,4570,1,2024,9,6,9,26,0,1,0,0,0
36,0.031825643,0.000270612,4,29,20,4518,1,2024,9,6,12,33,0,1,0,0,0
36,0.10404887835126755,0.000451019,2,128,138,4542,1,2024,9,6,12,53,0,0,0,0,0
36,0.1118913,0.022911780624210717,8,4,8,7307,0,2024,9,6,13,48,0,0,1,0,0
36,0.1118913,9.020386072523904e-05,8,4,8,7307,0,2024,9,6,13,52,0,0,1,0,0
36,0.20390297282509576,0.001353058,2,0,0,0,0,2024,9,6,14,25,0,1,0,0,0
36,0.10404887835126755,0.000992242,3,0,0,4462,0,2024,9,6,14,28,0,0,0,0,1
36,0.20390297282509576,0.001353058,11,0,0,8202,0,2024,9,6,14,46,0,0,0,0,1
36,0.1118913,0.003698358,6,3,5,7307,0,2024,9,6,14,55,0,0,1,0,0
36,0.20390297282509576,0.012899152083709182,12,7,14,3304,0,2024,9,6,14,57,0,0,0,0,1
36,0.080977567,0.001894281,8,14,22,4575,0,2024,9,6,15,27,0,0,0,0,1
36,0.12666423490789713,0.001262854,4,0,0,4585,0,2024,9,6,15,33,0,0,0,1,0
36,0.10404887835126755,0.000811835,2,8,18,4426,0,2024,9,6,15,37,0,0,0,0,1
36,0.080977567,0.000631427,8,11,19,4406,0,2024,9,6,15,49,0,0,0,0,1
36,0.15548057632682838,0.022190149738408806,3,0,0,0,0,2024,9,6,15,55,0,0,0,0,0
36,0.080977567,0.002255097,8,15,23,4515,0,2024,9,6,16,5,0,0,0,0,1
36,0.080977567,0.001082446,4,0,0,0,0,2024,9,6,16,20,0,0,0,0,0
36,0.10404887835126755,0.00117265,2,19,29,4511,1,2024,9,6,17,11,0,1,0,0,0
36,0.20390297282509576,0.002435504,0,10,20,4519,0,2024,9,6,17,15,0,1,0,0,0
36,0.047966441728980486,9.020386072523904e-05,0,3,6,7272,0,2024,9,6,17,33,0,0,0,0,1
36,0.15548057632682838,0.000811835,2,18,28,4605,1,2024,9,6,17,59,0,0,0,1,0
36,0.20390297282509576,0.001804077,8,10,20,4545,0,2024,9,6,18,29,0,1,0,0,0
36,0.20390297282509576,0.002255097,0,10,20,4461,0,2024,9,6,19,48,0,0,1,0,0
36,0.12666423490789713,0.001262854,0,10,20,4602,0,2024,9,6,19,54,0,0,0,0,1
36,0.20390297282509576,0.005412232,12,10,20,8185,0,2024,9,6,19,59,0,0,0,0,1
36,0.064380813,0.002435504,7,10,20,4445,0,2024,9,6,20,2,0,1,0,0,0
36,0.20390297282509576,0.000270612,12,10,20,8317,0,2024,9,6,20,53,0,0,0,0,1
36,0.20390297282509576,0.001443262,0,12,24,4567,0,2024,9,6,21,23,0,0,0,0,1
36,0.1118913,0.006675086,4,0,0,7261,0,2024,9,6,21,44,0,0,1,0,0
36,0.064380813,9.020386072523904e-05,4,16,28,4532,1,2024,9,6,22,38,0,1,0,0,0
36,0.010760532555170527,0.001353058,2,0,0,0,0,2024,9,6,0,42,0,0,0,0,0
36,0.00282692,0.001353058,2,0,0,0,0,2024,9,6,0,54,0,0,0,0,0
36,0.15548057632682838,0.004059174,11,0,0,4528,0,2024,9,6,0,58,0,1,0,0,0
36,0.1118913,0.006675086,11,0,0,8745,0,2024,9,6,1,1,0,0,0,1,0
36,0.031825643,9.020386072523904e-05,2,95,105,4489,1,2024,9,6,1,12,0,1,0,0,0
36,0.15548057632682838,0.000270612,4,28,38,4595,1,2024,9,6,1,28,0,0,0,0,1
36,0.010760532555170527,0.002074689,4,22,32,4583,1,2024,9,6,1,36,0,0,1,0,0
36,0.20390297282509576,0.000721631,4,0,0,4439,0,2024,9,7,4,17,0,1,0,0,0
36,0.080977567,9.020386072523904e-05,0,20,40,4575,1,2024,9,7,4,36,0,1,0,0,0
36,0.12666423490789713,0.022190149738408806,11,25,35,4569,1,2024,9,7,6,17,0,0,1,0,0
36,0.080977567,0.001443262,5,26,36,4507,1,2024,9,7,6,24,0,1,0,0,0
36,0.15548057632682838,0.00279632,5,0,0,4493,0,2024,9,7,8,25,0,0,1,0,0
36,0.15548057632682838,0.001353058,3,0,0,4426,0,2024,9,7,8,58,0,0,0,0,1
36,0.10404887835126755,0.00396897,7,24,34,4546,1,2024,9,7,9,30,0,0,0,0,1
36,0.10404887835126755,0.0023453,0,10,20,4416,0,2024,9,7,9,41,0,0,1,0,0
36,0.12666423490789713,0.000541223,4,97,104,4600,1,2024,9,7,11,8,0,0,1,0,0
36,0.10404887835126755,0.000360815,4,0,0,0,0,2024,9,7,11,35,0,0,0,0,0
36,0.1118913,0.001984485,7,3,6,3728,0,2024,9,7,12,22,0,0,1,0,0
36,0.1118913,0.006675086,7,3,6,3728,0,2024,9,7,12,26,0,0,1,0,0
36,0.047966441728980486,9.020386072523904e-05,8,28,31,7264,1,2024,9,7,12,28,0,1,0,0,0
36,0.12666423490789713,0.000811835,4,0,0,0,0,2024,9,7,12,36,0,0,0,0,0
36,0.10404887835126755,0.000180408,8,10,20,4585,0,2024,9,7,12,47,0,0,0,0,0
36,0.15548057632682838,0.000180408,8,10,20,4575,0,2024,9,7,12,58,0,0,0,0,0
36,0.20390297282509576,0.005773047,4,27,37,4535,1,2024,9,7,13,46,0,1,0,0,0
36,0.035290899,0.009742017,4,5,10,4402,0,2024,9,7,13,53,0,0,1,0,0
36,0.035290899,0.009742017,4,5,10,4503,0,2024,9,7,14,9,0,0,1,0,0
36,0.064380813,0.008388959,4,0,0,4597,0,2024,9,7,14,12,0,1,0,0,0
36,0.1118913,0.022911780624210717,8,3,6,8652,0,2024,9,7,14,13,0,0,0,0,1
36,0.080977567,0.001623669,4,10,18,4406,0,2024,9,7,14,15,0,1,0,0,0
36,0.12666423490789713,0.009742017,4,7,14,4419,0,2024,9,7,14,25,0,0,1,0,0
36,0.10404887835126755,0.000992242,2,60,70,4585,1,2024,9,7,14,30,0,0,0,0,0
36,0.20390297282509576,0.001443262,12,5,10,8215,0,2024,9,7,14,42,0,1,0,0,0
36,0.047966441728980486,0.010824463287028685,7,4,7,8639,0,2024,9,7,15,0,0,0,0,0,1
36,0.15548057632682838,0.004961212,4,62,65,4407,1,2024,9,7,15,2,0,0,0,0,1
36,0.20390297282509576,0.009742017,4,16,36,4511,1,2024,9,7,15,23,0,0,1,0,0
36,0.035290899,0.009742017,4,5,10,4503,0,2024,9,7,15,25,0,0,1,0,0
36,0.047966441728980486,0.000270612,2,10,14,8908,0,2024,9,7,15,46,0,0,1,0,0
36,0.20390297282509576,0.005412232,12,10,20,8129,0,2024,9,7,15,57,0,1,0,0,0
36,0.12666423490789713,0.001984485,2,39,49,4489,1,2024,9,7,16,37,0,0,1,0,0
36,0.080977567,0.005773047,8,10,18,4406,0,2024,9,7,16,40,0,1,0,0,0
36,0.047966441728980486,0.001533466,1,3,7,8829,0,2024,9,7,17,10,0,0,0,1,0
36,0.080977567,0.005773047,8,9,17,4582,0,2024,9,7,17,17,0,1,0,0,0
36,0.20390297282509576,0.002615912,5,32,42,3352,1,2024,9,7,17,42,0,0,0,0,1
36,0.15548057632682838,0.004690601,3,7,14,4431,0,2024,9,7,17,43,0,0,0,1,0
36,0.1118913,0.007396717,7,3,5,8632,0,2024,9,7,17,54,0,0,1,0,0
36,0.15548057632682838,0.001353058,2,0,0,0,0,2024,9,7,19,15,0,1,0,0,0
36,0.080977567,9.020386072523904e-05,4,11,19,4615,0,2024,9,7,19,47,0,0,0,0,1
36,0.080977567,9.020386072523904e-05,4,7,15,4582,0,2024,9,7,20,23,0,0,0,0,1
36,0.10404887835126755,9.020386072523904e-05,0,10,20,4455,0,2024,9,7,21,43,0,0,0,0,1
36,0.035290899,0.006224066,4,27,37,4402,1,2024,9,7,22,54,0,0,1,0,0
36,0.12666423490789713,0.020566480245354502,0,10,20,4569,0,2024,9,7,22,59,0,1,0,0,0
36,0.1118913,9.020386072523904e-05,8,10,15,8820,0,2024,9,7,23,12,0,0,0,1,0
36,0.12666423490789713,0.022190149738408806,3,10,20,4479,0,2024,9,7,23,25,0,0,0,0,0
36,0.20390297282509576,0.000360815,2,25,35,4404,1,2024,9,7,23,36,0,1,0,0,0
36,0.15548057632682838,0.000360815,2,39,49,4539,1,2024,9,7,23,39,0,1,0,0,0
36,0.20390297282509576,0.002706116,0,10,20,4412,0,2024,9,7,0,19,0,1,0,0,0
36,0.080977567,0.002074689,0,8,16,4620,0,2024,9,7,0,36,0,0,0,0,1
36,0.080977567,9.020386072523904e-05,0,8,16,4620,0,2024,9,7,1,9,0,0,0,0,1
36,0.20390297282509576,9.020386072523904e-05,4,0,0,0,0,2024,9,7,1,30,0,0,0,0,0
36,0.064380813,0.000180408,4,0,0,0,0,2024,9,7,1,34,0,0,0,0,0
36,0.031825643,9.020386072523904e-05,4,0,0,0,0,2024,9,7,1,42,0,0,0,0,0
36,0.15548057632682838,0.002525708,4,23,33,4484,1,2024,9,7,1,45,0,1,0,0,0
36,0.064380813,9.020386072523904e-05,8,10,20,4459,0,2024,9,7,1,51,0,0,0,0,1
36,0.000273573,0.002164893,0,20,40,4560,1,2024,9,8,3,12,0,0,0,0,1
36,0.064380813,0.001894281,11,30,60,4494,1,2024,9,8,3,27,0,0,0,0,1
36,0.010760532555170527,0.000992242,4,5,25,4404,0,2024,9,8,3,35,0,0,0,0,1
36,0.010760532555170527,0.009200794,2,39,59,4481,1,2024,9,8,3,56,0,0,0,0,1
36,0.000547146,0.020566480245354502,3,30,60,4489,1,2024,9,8,4,18,0,0,1,0,0
36,0.064380813,0.004239581,4,0,0,4445,0,2024,9,8,5,0,0,0,0,0,1
36,0.010760532555170527,0.000180408,11,37,67,4448,1,2024,9,8,5,16,0,1,0,0,0
